open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2022-01-10 00:00:00,41864.62000000,44500.00000000,39650.00000000,43071.66000000,232059.06969000,2022-01-16 23:59:59,9875457752.62500370,6758442,114555.79525000,4878281491.66561680,0
2022-01-17 00:00:00,43071.66000000,43505.00000000,34008.00000000,36244.55000000,354513.98432000,2022-01-23 23:59:59,13695568421.72647182,9181325,170960.34714200,6607067308.59797929,0
2022-01-24 00:00:00,36244.55000000,38919.98000000,32917.17000000,37881.76000000,353702.62639100,2022-01-30 23:59:59,12907284440.45525624,8716769,179036.24472800,6536472796.36890226,0
2022-01-31 00:00:00,37881.75000000,42656.00000000,36250.00000000,42380.87000000,258946.95322000,2022-02-06 23:59:59,10064164364.24220800,6785864,131038.94536000,5096829006.54884560,0
2022-02-07 00:00:00,42380.87000000,45821.00000000,41645.85000000,42053.66000000,301990.47877000,2022-02-13 23:59:59,13148234178.64964670,8359076,149112.12215000,6494915345.30377740,0
2022-02-14 00:00:00,42053.65000000,44751.40000000,38000.00000000,38386.89000000,243150.46162000,2022-02-20 23:59:59,10134957033.78946220,6173489,115990.68901000,4840833817.67217970,0
2022-02-21 00:00:00,38386.89000000,40348.45000000,34322.28000000,37699.07000000,412335.93267000,2022-02-27 23:59:59,15524273633.72955460,9817037,205845.16118000,7754667841.09892240,0
2022-02-28 00:00:00,37699.08000000,45400.00000000,37450.17000000,38420.81000000,376417.07830000,2022-03-06 23:59:59,15676665511.51379860,10071554,185768.23710000,7740802242.40405600,0
2022-03-07 00:00:00,38420.80000000,42594.06000000,37155.00000000,37777.34000000,374777.65361000,2022-03-13 23:59:59,14764496466.37706670,8576202,184176.48268000,7257778809.91187760,0
2022-03-14 00:00:00,37777.35000000,42400.00000000,37555.00000000,41262.11000000,323399.67100000,2022-03-20 23:59:59,13045068424.15988040,7828983,160980.02075000,6493866977.45705000,0
2022-03-21 00:00:00,41262.11000000,46999.00000000,40467.94000000,46827.76000000,315436.15044000,2022-03-27 23:59:59,13657786157.68832790,7404092,158386.20170000,6861332204.33812240,0
2022-03-28 00:00:00,46827.76000000,48189.84000000,44200.00000000,46407.35000000,312053.15964000,2022-04-03 23:59:59,14562359846.87901710,8362296,154410.52633000,7206859226.58420960,0
2022-04-04 00:00:00,46407.36000000,47200.00000000,41868.00000000,42158.85000000,268118.29111000,2022-04-10 23:59:59,11891061200.07450150,7117155,130948.44754000,5808536417.13971410,0
